fromId,toId,transit_time,access_time,wait_time,ride_time,transfer_time,egress_time,combined_time,routes,n_rides,car_time,walk_time,bike_time
49035113007,49035113007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
49035113007,49045131100,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49035113007,49035113105,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49035113007,49035104200,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA
49035112201,49035100306,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA
49035112201,49035113017,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,110
49035112201,49035112914,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,62,22
49035112201,49035113019,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,85
49035112201,49045131200,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49035112201,49035111306,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,90
49035112201,49035113016,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
49035112201,49045131002,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49035112201,49035113533,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,62,28
49035112201,49035113020,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,102
49035112201,49035112819,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA
49035112201,49035113513,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,72,31
49035112201,49035112202,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,32,19
49035112201,49035113013,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,111
49035112201,49045130703,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA
49035112201,49035113014,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,99
49035112201,49035113008,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,71
49035112201,49035113903,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA
49035112201,49045130800,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49035112201,49045130900,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49035112201,49035113905,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA
49035112201,49035113907,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49035112201,49035114700,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA
49035112201,49035113407,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
49035112201,49035114500,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA
49035112201,49035110102,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49035112201,49035113906,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA
49035112201,49035111001,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,77
49035112201,49035113525,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA
49035112201,49035113515,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,51,19
49035112201,49035112614,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,96
49035112201,49035112100,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,56,27
49035112201,49045131001,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49035112201,49035115106,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49035112201,49035980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA
49035112201,49035112820,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA
49035112201,49035113107,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA
49035112201,49045130702,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49035112201,49035112816,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA
49035112201,49035112810,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
49035112201,49035114600,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,98
49035112201,49035111304,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,116
49035112201,49035112814,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA
49035112201,49035110103,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA
49035112201,49035112813,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,117
49035112201,49035112804,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,100
49035112201,49045130701,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA
49035112201,49035113514,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,76,34
49035112201,49035112821,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
49035112201,49035112403,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,61,36
49035112201,49035111302,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,117
49035112201,49035112818,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
49035112201,49035112815,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA
49035112201,49035112404,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,60,37
49035112201,49045980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA
49035112201,49035112201,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
49035112201,49045131100,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49035112201,49035113105,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49035112201,49035104200,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,118
49045131100,49035112822,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
49045131100,49035113521,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035100306,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
49045131100,49035113520,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035112402,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035113310,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035111801,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035113538,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035113017,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA
49045131100,49035112914,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035103300,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035113019,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA
49045131100,49035114000,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
49045131100,49035112823,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035113108,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035113702,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035100500,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035100600,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49045131200,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,43,27
49045131100,49035111306,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
49045131100,49035112907,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035113801,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035111702,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035113413,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA
49045131100,49035113016,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA
49045131100,49035113010,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035113309,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113527,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035111500,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035113406,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035113512,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035113101,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035100307,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035113533,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035111906,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035103600,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035103800,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035111201,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035113020,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
49045131100,49035103100,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035112501,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035101102,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035103200,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035112819,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA
49045131100,49035112610,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035101800,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035112503,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035113536,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113308,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035112913,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035101900,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113513,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035112202,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035113013,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA
49045131100,49035113509,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035102300,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035113306,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035101101,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035112920,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49045130703,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
49045131100,49035113528,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035113532,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035113014,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
49045131100,49035113408,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA
49045131100,49035113008,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035102702,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
49045131100,49035101200,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035110900,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035113903,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA
49045131100,49035103700,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035113537,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035113409,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA
49045131100,49035104100,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035112604,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49045130800,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA
49045131100,49045130900,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,63,42
49045131100,49035113905,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA
49045131100,49035113701,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035112700,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035111400,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113907,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA
49045131100,49035101400,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035113523,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035114700,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035113904,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA
49045131100,49035100800,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035113407,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA
49045131100,49035113526,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035111701,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035114500,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA
49045131100,49035111905,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035110102,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA
49045131100,49035111002,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035110800,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035113906,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035113522,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035111305,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035111001,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035110401,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035101600,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035113307,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA
49045131100,49035113525,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035113534,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035112918,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035113535,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035102900,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113539,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113515,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035104300,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035112614,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
49045131100,49035112100,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035112619,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA
49045131100,49035115106,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA
49045131100,49035103500,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035113410,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035104800,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035112611,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035111600,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035113511,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035113802,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035112820,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA
49045131100,49035110702,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49045131100,49035113505,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035113107,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49045130702,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
49045131100,49035113803,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035111802,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035110600,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035112816,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA
49045131100,49035112617,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA
49045131100,49035112605,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
49045131100,49035113012,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
49045131100,49035100700,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035100100,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035112904,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035102701,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035112921,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035112613,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
49045131100,49035114100,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49035112001,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035112002,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035110500,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035112810,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA
49045131100,49035114600,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA
49045131100,49035112616,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA
49045131100,49035111304,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035110701,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035112917,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035101700,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035112814,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA
49045131100,49035113102,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035104400,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035102100,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035112502,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035111202,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035110103,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA
49045131100,49035102802,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035112813,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA
49045131100,49035112804,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035112905,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035102801,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49045130701,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035112812,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA
49045131100,49035110300,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035114200,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035113411,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035113514,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035113011,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
49045131100,49035101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035104900,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49045131100,49035112821,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA
49045131100,49035112805,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
49045131100,49035104700,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035112403,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035103900,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035113305,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49045131100,49035112916,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035113412,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA
49045131100,49035112609,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA
49045131100,49035111302,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA
49045131100,49035110200,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035112612,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA
49045131100,49035111903,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035111101,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035111103,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035112608,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA
49045131100,49035112818,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA
49045131100,49035112615,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035112302,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035112618,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035100308,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
49045131100,49035112815,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,NA
49045131100,49035111904,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035111102,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035102500,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA
49045131100,49035112404,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035102600,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA
49045131100,49045980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA
49045131100,49035113007,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
49045131100,49035112201,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA
49045131100,49045131100,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
49045131100,49035112912,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49045131100,49035112817,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
49045131100,49035112301,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035103400,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035101500,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49045131100,49035113510,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035113105,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA
49045131100,49035110402,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA
49045131100,49035113600,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49045131100,49035114300,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49045131100,49035115209,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49045131100,49035104200,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA
49035112912,49035100306,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
49035112912,49035113017,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,90
49035112912,49035113019,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,49
49035112912,49045131200,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA
49035112912,49035113016,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,88
49035112912,49045131002,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49035112912,49035113020,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,66
49035112912,49035113013,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,75
49035112912,49045130703,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA
49035112912,49035113014,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,77
49035112912,49045130800,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA
49035112912,49045130900,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
49035112912,49035113907,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
49035112912,49035114700,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA
49035112912,49035114500,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,111
49035112912,49035110102,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA
49035112912,49035113906,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA
49035112912,49035111001,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
49035112912,49035113525,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA
49035112912,49035112614,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA
49035112912,49035112619,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,119
49035112912,49045131001,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49035112912,49035115106,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA
49035112912,49035980000,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA
49035112912,49035112820,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA
49035112912,49035113107,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,107
49035112912,49045130702,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
49035112912,49035112816,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA
49035112912,49035112904,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,32,10
49035112912,49035112810,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA
